Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Blanco,Nafta,5,Manual,1.2,Hatchback,78.000 km,13500000
Renault,Sandero,2020,Stepway 1.6 16v Intense Cvt,Gris,Nafta,5,Automática,1.6,Hatchback,60.000 km,19990000
Renault,Trafic,2000,Rodeo 1.9 Ta8j D,Amarillo,Diésel,2,Manual,1.9,Pick-Up,200.000 km,4000000
Renault,Master,2016,2.3 T4 Dci130 L1h1 Furgon Corto,Blanco,Diésel,3,Manual,2.3,Furgón,135.000 km,28000
Renault,Duster,2013,2.0 4x2 Luxe Nav 138cv,Rojo,Nafta,5,Manual,2.0,SUV,135.000 km,6900
Renault,Kangoo,2007,1.9 Pack 1 Plc D,Gris,Diésel,4,Manual,1.9,Rural,154.000 km,7500000
Renault,/,2023,No Fumo/ Full Full/ En Garantía,Rojo,Nafta,4,Manual,1.3 turbo 163hp,Light Truck,9.800 km,32000000
Renault,Clio,2013,1.2 Mío Expression Pack I,Dorado,Nafta,5,Manual,1.2,Hatchback,123.000 km,9500000
Renault,Clio,2012,1.2 Authentique Pack Ii 75cv,Gris,Nafta,3,Manual,1.2,Hatchback,90.000 km,12000000
Renault,Duster,2012,2.0 Ph2 4x4 Privilege 143cv,Gris,Nafta,5,Manual,2.0,SUV,140.000 km,13700000
Renault,Logan,2014,Ii Autentique Plus 1.6,Marrón,Nafta,4,Manual,1.6,Sedán,138.000 km,11600000
Renault,Clio,2009,1.2 Pack,Gris,Nafta,5,Manual,1.2,Hatchback,168.000 km,6500
Renault,Sandero,2015,1.6 Privilege Nav 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,118.000 km,12300000
Renault,Sandero,2022,1.6 16v Zen,Blanco,Nafta,5,Manual,1.6,Hatchback,54.000 km,9500000
Renault,Kangoo,2020,1.5 Dci Stepway,Blanco,Diésel,4,Manual,1.5,Monovolumen,115.000 km,23500000
Renault,Logan,2019,1.6 16v Privilege L13,Gris claro,Nafta,4,Manual,INYECCION MULTI PUNTO,Sedán,49.704 km,17045280
Renault,Ph2.,2017,Privilege 2.0. 4x2. Rural 5 Puertas.,Blanco,Nafta,5,Manual,2.0,SUV,95.000 km,16000
Renault,Sandero,2023,1.6 16v Zen,Gris,Nafta,5,Manual,1.6,Hatchback,60.000 km,18900000
Renault,Kardian,2024,1.6 Sce Evolution 156 Mt,Negro,Nafta,5,Manual,1.6,SUV,750 km,25500000
Renault,Logan,2016,1.6 Authentique Plus 85cv,Blanco,Nafta/GNC,4,Manual,1.6,Sedán,224.000 km,8500
Renault,Kangoo,2022,1.6 Sce Zen,Gris,Nafta,4,Manual,1.6,Monovolumen,50.000 km,26000000
Renault,Kangoo,2013,1.6 2 Furgon Confort Aa Da Svt 1plc,Blanco,Nafta,3,Manual,1.6,Furgón,169.000 km,8700
Renault,Kwid,2019,1.0 Sce 66cv Zen,Blanco,Nafta,5,Manual,1.0,Hatchback,89.000 km,12000
Renault,Sandero,2019,Stepway 1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,62.000 km,14700
Renault,Logan,2021,1.6 16v Zen,Gris,Nafta,4,Manual,1.6,Sedán,58.000 km,20900000
Renault,Kangoo,2022,Ii Express Confort 1.6 Sce,Blanco,Nafta,3,Manual,1.6,Furgón,12.800 km,22500000
Renault,Koleos,2013,2.5 Expression 4x2 Mt,Negro,Nafta,5,Manual,2.5,SUV,180.000 km,9800
Renault,Duster,2016,1.6 Ph2 4x2 Dynamique 110cv,Gris,Nafta,5,Manual,1.6,SUV,112.000 km,13800
Renault,Kangoo,2018,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta/GNC,4,Manual,1.6,Furgón,110.000 km,18750000
Renault,Duster,2016,Oroch 2.0 Outsider Plus,Gris,Nafta,4,Manual,2.0,SUV,119.000 km,18400000
Renault,R19,1995,1.6 Rl,Violeta,Nafta,4,Manual,1.6,Sedán,102.978 km,5000000
Renault,Sandero,2009,Stepway 1.6 Luxe,Plateado,Nafta,5,Manual,1.6,Hatchback,148.000 km,8500
Renault,Sandero,2017,1.6 Authentique 90cv Nac,Blanco,Nafta,5,Manual,1.6,Hatchback,70.000 km,11300
Renault,Clio,2016,1.2 Mio Dynamique 5p,Negro,Nafta,5,Manual,1.2,Hatchback,114.900 km,12000
Renault,Kwid,2020,1.0 Sce 66cv Outsider,Blanco,Nafta,5,Manual,1.0,Hatchback,35.500 km,13000
Renault,Kangoo,2013,1.6 2 Authentique Da Aa Cd 1plc,Plateado,Nafta/GNC,4,Manual,1.6,Monovolumen,245.000 km,8500000
Renault,Duster,2013,2.0 4x2 Luxe 138cv,Rojo,Nafta,5,Manual,2.0,SUV,102.000 km,14500000
Renault,Sandero,2017,1.6 Expression 90cv,Rojo,Nafta,5,Manual,1.6,Hatchback,220.000 km,6800000
Renault,Kangoo,2019,Ii Express Confort 1.5 Dci,Blanco,Diésel,3,Manual,1.5,Furgón,180.000 km,13000
Renault,Sandero,2009,Stepway 1.6 Confort 105cv,Azul,Nafta,5,Manual,1.6,Hatchback,147.000 km,9500000
Renault,Trafic,2002,2.1 Ta 1j 170 Dh Larga Diesel,Blanco,Diésel,3,Manual,2.1,Furgón,230.000 km,5500
Renault,Kangoo,2020,Ii Express Confort 5a 1.5 Dci,Gris,Diésel,4,Manual,1.5,Furgón,125.000 km,17000
Renault,Duster,2015,1.6 Ph2 4x2 Dynamique 110cv,Blanco,Nafta,5,Manual,1.6,SUV,106.000 km,17000000
Renault,Kangoo,2013,1.6 2 Furgon Confort Cd Svt 1plc,Blanco,Nafta,3,Manual,1.6,Furgón,197.000 km,12900000
Renault,Captur,2017,Intens. 2.0,Plateado,Nafta,5,Manual,2.0,SUV,113.000 km,15900
Renault,Duster,2013,2013 1.6 4x2 Confort Plus Abs 110cv,No disponible,Nafta,5,Manual,1.6,SUV,203.000 km,9500000
Renault,Master,2007,2.5 L2h2 G9u Pkcnf9 Furgon Largo Ta,Blanco,Diésel,3,Manual,2.5,Furgón,300.000 km,28000000
Renault,Kangoo,2015,1.6 Furgon Ph3 Confort 1plc,Blanco,Nafta/GNC,3,Manual,1.6,Furgón,67.000 km,11000
Renault,Clio,2013,1.2 Mío Expression Pack I,Gris,Nafta,5,Manual,1.2,Hatchback,81.000 km,8000
Renault,Kangoo,2015,1.6 Furgon Ph3 Confort 5as Lc,Gris,Nafta/GNC,3,Manual,1.6,Furgón,150.000 km,11500
Renault,Koleos,2012,2.5 Expression 4x2 Mt,Negro,Nafta,5,Manual,2.5,SUV,169.000 km,11000
Renault,Logan,2015,1.6 Authentique 85cv,Gris,Nafta/GNC,4,Manual,1.6,Sedán,231.000 km,9500000
Renault,Kwid,2021,1.0 Sce 66cv Iconic,Naranja,Nafta,5,Manual,1.0,Hatchback,26.000 km,12300
Renault,Sandero,2016,2.0 Rs 145cv,Negro,Nafta,5,Manual,2.0,Hatchback,115.450 km,13500
Renault,Kangoo,2009,1.5 2 Furgon Confort Aa Da Svt 1plc,Blanco,Diésel,3,Manual,1.5,Furgón,228.000 km,8300000
Renault,Kangoo,2019,Ii 1.6 Sce Life,Blanco,Nafta,4,Manual,1.6,Monovolumen,90.000 km,17900000
Renault,Duster,2013,1.6 4x2 Confort Plus 110cv,Gris,Nafta,5,Manual,1.6,SUV,174.091 km,14900000
Renault,Kwid,2018,1.0 Sce 66cv Zen,Naranja,Nafta,5,Manual,1.0,Hatchback,26.400 km,12000
Renault,Kangoo,2017,1.6 Furgon Ph3 Confort 5as Lc,Azul,Nafta/GNC,3,Manual,1.6,Furgón,170.000 km,12000
Renault,Captur,2019,1.6 Intens Cvt,Beige,Nafta,5,Automática,1.6,SUV,103.000 km,18500
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Blanco,Nafta,5,Manual,1.2,Hatchback,114.600 km,12750000
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Plateado,Nafta,5,Manual,1.2,Hatchback,69.000 km,10750
Renault,Duster,2012,2.0 4x2 Privilege 138cv,Azul,Nafta,5,Manual,2.0,SUV,150.000 km,11500
Renault,Megane,2005,2 2.0 Sportway Cuero,Verde,Nafta,4,Manual,2.0,Sedán,227.000 km,7500000
Renault,Sandero,2013,1.6 Gt Line Nav 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,114.000 km,10800000
Renault,Logan,2018,1.6 Authentique Plus 85cv,Gris,Nafta,4,Manual,1.6,Sedán,91.000 km,15500000
Renault,Kangoo,2021,Ii Express Profesional 1.6 Sce,Plateado,Nafta,3,Manual,1.6,Furgón,88.000 km,21900000
Renault,Buen,2017,Estado Segundo Dueño,Negro,Nafta,5,Manual,2.0,SUV,110.000 km,17500000
Renault,Kangoo,2013,1.6 2 Furgon Confort Aa Da Svt 1plc,Gris,Nafta/GNC,3,Manual,1.6,Furgón,170.000 km,8500
Renault,Captur,2019,1.6 Intens Cvt,Blanco,Nafta,5,Automática,1.6,SUV,94.128 km,24300000
Renault,Clio,2016,1.2 Mio Confort Pack,Blanco,Nafta,3,Manual,1.2,Hatchback,96.000 km,11500
Renault,Kangoo,2014,Confort 1plc M/t 1.6 Nafta 2014,Blanco,Nafta,4,Manual,1.6,Furgón,157.133 km,13100000
Renault,Sandero,2018,Stepway 1.6 Privilege 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,87.000 km,14000
Renault,Kangoo,2012,1.6 2 Ath Plus Da Aa Cd Pk Lc,Rojo,Nafta,4,Automática,1.6,Monovolumen,180.000 km,11000000
Renault,5ptas,2010,Pack Plus,Gris,Nafta,5,Manual,1.2,Hatchback,121.000 km,7500
Renault,Fluence,2011,2.0 Luxe,Plateado,Nafta,4,Manual,2.0,Sedán,83.000 km,10500000
Renault,Kwid,2018,1.0 Sce 66cv Iconic,Naranja,Nafta,5,Manual,1.0,Hatchback,41.800 km,11800
Renault,Sandero,2013,Stepway 1.6 Privilege Plus 105cv,Plateado,Nafta,5,Manual,1.6,Hatchback,170.000 km,11500000
Renault,Alaskan,2024,2.3 Bit 16v Iconic At 4x4,Gris,Diésel,4,Automática,2.3,Pick-Up,14.500 km,42000000
Renault,Sandero,2018,Stepway 1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,95.715 km,19500000
Renault,Sandero,2016,Stepway 1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,160.000 km,10500
Renault,Duster,2015,1.6 Ph2 4x2 Privilege 110cv,Negro,Nafta,5,Manual,1.6,SUV,130.000 km,12600
Renault,Clio,2013,1.2 Mío Expression Pack I,Gris,Nafta,5,Manual,1.2,Hatchback,130.000 km,9000000
Renault,Logan,2014,1.6 Authentique 85cv,Gris,Nafta/GNC,4,Manual,1.6,Sedán,167.000 km,8200
Renault,Clio,2001,1.9 Rnd Aa,Azul,Diésel,4,Manual,1.9,Sedán,180.000 km,4700000
Renault,Kangoo,2013,1.6 Homologado Con Papeles Y 2 Tubos De Gnc,Blanco,Nafta,3,Manual,1.6,Furgón,109.000 km,11485000
Renault,Sandero,2023,1.6 16v Life,Azul,Nafta,5,Manual,1.6,Hatchback,9.000 km,19000000
Renault,Alaskan,2023,2.3 Bit 16v Outsider 4x4,Blanco,Diésel,4,Automática,2.3,Pick-Up,15.000 km,40000000
Renault,Duster,2013,2.0 4x4 Luxe Nav 138cv,Blanco,Nafta,5,Manual,2.0,SUV,185.000 km,11800
Renault,Logan,2021,1.6 16v Life,Blanco,Nafta,4,Manual,1.6,Sedán,40.000 km,17400000
Renault,Clio,2013,Expression Pack Ii M/t 1.2 Nafta 2013,Gris,Nafta,5,Manual,1.2,Hatchback,161.050 km,11300000
Renault,Kangoo,2021,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta,4,Manual,1.6,Furgón,59.000 km,18500
Renault,Logan,2022,1.6 16v Intense,Gris,Nafta,4,Manual,1.6,Sedán,70.000 km,18300000
Renault,Sandero,2018,Stepway 1.6 Privilege 105cv,Blanco,Nafta,5,Manual,1.6,Hatchback,80.000 km,17500000
Renault,Kangoo,2012,Authentique Plus 2plc M/t 1.6 Nafta 2012,Azul,Nafta,4,Manual,1.6,Monovolumen,144.491 km,13500000
Renault,Kwid,2019,Outsider 1.0 Nafta 2019,Naranja,Nafta,5,Manual,1.0,Hatchback,71.123 km,16400000
Renault,Logan,2015,Authentique M/t 1.6 Nafta 2015,Blanco,Nafta,4,Manual,1.6,Sedán,132.002 km,13600000
Renault,Kangoo,2017,1.6 Furgon Ph3 Confort Pack 5as Lc,Gris,Nafta,3,Manual,1.6,Furgón,128.000 km,14000000
Renault,Duster,2018,Privilege M/t 1.6 Nafta 2018,Gris,Nafta,5,Manual,1.6,SUV,109.140 km,21300000
Renault,Sandero,2009,Stepway Confort M/t 1.6 Nafta/gnc 2009,Azul,Nafta,5,Manual,1.6,Hatchback,150.168 km,10800000
Renault,Alaskan,2022,2.3 Bit 16v Iconic Mt 4x4,Blanco,Diésel,4,Manual,2.3,Pick-Up,25.500 km,36000000
Renault,Kwid,2019,No disponible,Naranja,Nafta,5,Manual,1.0,Hatchback,155.000 km,11500000
Renault,Stepway,2013,Nav,Verde,Nafta,5,Manual,1.6,Hatchback,190.000 km,10000
Renault,R12,1987,1.4 Tl,Dorado,Nafta,4,Manual,1.4,Sedán,37.500 km,10000
Renault,Duster,2012,1.6 4x2 Expression 110cv,Gris,Nafta,5,Manual,1.6,SUV,114.000 km,12800000
Renault,Kardian,2024,1.0 Tce Premiere Edition 200 Edc,Naranja,Nafta,5,Automática,1.0,SUV,3.745 km,32000000
Renault,Scénic,1998,2.0 Rt Abs Ab,Verde,Nafta,5,Manual,2.0,Monovolumen,250.000 km,3700000
Renault,Kangoo,2014,1.6 Furgon Ph3 Confort 1plc,Plateado,Nafta,3,Manual,1.6,Furgón,163.000 km,9950
Renault,Duster,2018,Oroch 2.0 Dynamique,Blanco,Nafta,4,Manual,2.0,SUV,106.000 km,19000000
Renault,Alaskan,2021,2.3 Bit 16v Iconic Mt 4x4,Blanco,Diésel,4,Manual,2.3,Pick-Up,56.000 km,36500000
Renault,Furgon,2012,Muy Buen Estado,Blanco,Diésel,4,Manual,2.5,Furgón,215.000 km,22000000
Renault,Koleos,2013,4x4 2.5 Manual 2013,Blanco,Nafta,5,Manual,2.5,SUV,143.000 km,11500
Renault,Alaskan,2023,2.3t 16v Confort Mt 4x2,Blanco,Diésel,4,Manual,2.3,Pick-Up,50.000 km,32000000
Renault,Sandero,2010,Stepway 1.6 Luxe,Negro,Nafta,5,Manual,1.6,Hatchback,99.600 km,12100000
Renault,Scénic,2003,No disponible,Azul,Nafta,5,Manual,1.6,Monovolumen,308.000 km,5700000
Renault,Kangoo,2023,Ii Express Confort 5a 1.6 Sce,Gris,Nafta,3,Manual,1.6,Furgón,32.000 km,23500000
Renault,Sandero,2021,Stepway 1.6 16v Intense,Dorado,Nafta,5,Manual,1.6,Hatchback,27.000 km,21200000
Renault,Stepway,2024,1.6 Intens Cvt,Blanco,Nafta,5,Automática,1.6,Hatchback,5.736 km,22490000
Renault,Clio,2011,Mio Autentique Pack I,Rojo,Nafta,5,Manual,1.2,Hatchback,80.000 km,7500
Renault,Oroch,2024,1.6 Sce 114 Emotion Mt 2wd,Blanco,Nafta,4,Manual,1.6,SUV,11.000 km,30000000
Renault,Duster,2019,1.6 Ph2 4x2 Privilege,Blanco,Nafta,5,Manual,1.6,SUV,100.000 km,15500
Renault,2015,2015,- Versión 1.2 Mio 5 Puertas - Confort Pack Sat,Gris,Nafta,5,Manual,1.2,Hatchback,76.000 km,10000
Renault,Sandero,2022,Stepway 1.6 16v Intense,Blanco,Nafta,5,Manual,1.6,Hatchback,48.000 km,23940000
Renault,Duster,2016,1.6 Ph2 4x2 Privilege 110cv,Plateado,Nafta,5,Manual,1.6,SUV,160.000 km,17400000
Renault,Kangoo,2022,Ii Express Confort 1.6 Sce,Gris,Nafta,3,Manual,1.6,Furgón,22.000 km,22500000
Renault,Kangoo,2016,Ph3 Confort 1.6 1p,Gris,Nafta,3,Manual,1.6,Furgón,116.600 km,11900000
Renault,Privilege,2011,No disponible,Blanco,Nafta,5,Manual,2.0,Hatchback,145.000 km,10500
Renault,Alaskan,2024,2.3t 16v Confort Mt 4x2,Gris,Diésel,4,Manual,2.3,Pick-Up,18.500 km,31000000
Renault,No disponible,2016,No disponible,Blanco,Diésel,3,Manual,1.5,Furgón,120.000 km,11000
Renault,Mio,2016,5p Confort 2016. Excelente Estado,Blanco,Nafta,5,Manual,1.2,Hatchback,116.000 km,9000
Renault,Kangoo,2016,No disponible,Amarillo,Nafta,3,Manual,1.6,Furgón,195.000 km,10900000
Renault,Duster,2018,2018 1.6 Ph2 4x2 Dynamique 110cv,No disponible,Nafta,5,Manual,1.6,SUV,115.000 km,17500000
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Plateado,Nafta,5,Manual,1.2,Hatchback,237.000 km,9600000
Renault,Kangoo,2016,1.6 Furgon Ph3 Confort 5as Lc,Gris,Nafta/GNC,3,Manual,1.6,Furgón,95.000 km,13200000
Renault,Stepway,2020,1.6 Intens L19,Gris oscuro,Nafta,5,Manual,INYECCION MULTI PUNTO,Hatchback,29.000 km,20500000
Renault,Kangoo,2022,Ii Express Confort 1.6 Sce,Blanco,Nafta,3,Manual,1.6,Furgón,70.000 km,22000000
Renault,Duster,2018,Oroch 2.0 Privilege,Gris,Nafta,5,Manual,2.0,SUV,95.000 km,20000000
Renault,Sandero,2023,Stepway 1.6 16v Intense,Rojo,Nafta,5,Manual,1.6,Hatchback,17.000 km,23600000
Renault,Logan,2019,1.6 Authentique Plus 85cv,Blanco,Nafta,4,Manual,1.6,Sedán,84.000 km,14600000
Renault,Fluence,2017,1.6 Ph2 Dynamique Pack 110cv,Blanco,Nafta,4,Manual,1.6,Sedán,39.850 km,15500000
Renault,Sandero,2020,1.6 16v Intens,Gris,Nafta,5,Manual,1.6,Hatchback,62.000 km,19500000
Renault,Sandero,2009,Stepway 1.6 Confort,Azul,Nafta,5,Manual,1.6,Hatchback,127.000 km,9460000
Renault,Clio,2012,1.2 Authentique Pack I 75cv,Blanco,Nafta,3,Manual,1.2,Hatchback,186.000 km,7800000
Renault,Duster,2020,Oroch 1.6 Outsider,Gris,Nafta,4,Manual,1.6,SUV,167.500 km,21500000
Renault,Sandero,2013,Stepway 1.6 Privilege Nav 105cv,Rojo,Nafta,5,Manual,1.6,Hatchback,140.000 km,13000000
Renault,Alaskan,2021,2.3 Bit 16v Iconic At 4x4,Gris,Diésel,4,Automática,2.3,Pick-Up,77.000 km,30999
Renault,Captur,2019,2.0 Zen,Gris,Nafta,5,Manual,2.0,SUV,47.000 km,17000
Renault,Captur,2018,1.6 Intens Cvt,Beige,Nafta,5,Automática,1.6,SUV,130.000 km,19300000
Renault,Oportunidad,2017,...nuevo Precio Oroch Dynamique 2.0..,Gris,Nafta,5,Manual,turbo,Pick-Up,71.000 km,19000000
Renault,Sandero,2013,Stepway 1.6 Privilege Nav 105cv,Azul,Nafta,5,Manual,1.6,Hatchback,195.000 km,13000000
Renault,Sandero,2017,2017 Dynamique 1.6,Rojo,Nafta,5,Manual,1.6,Sedán,110.000 km,10500
Renault,Kangoo,2018,Ii Express Confort 1.6 Sce Modelo 2019,Gris,Nafta/GNC,3,Manual,1.6,Furgón,133.000 km,17000000
Renault,Scenic,2007,1.6 Conford,Azul,Nafta,5,Manual,1.6,Monovolumen,194.000 km,6400
Renault,Duster,2018,"Oroch Privilege 2.0, Modelo 2018",Gris,Nafta,5,Manual,2.0,SUV,96.000 km,22500000
Renault,Clio,2015,1.2 Mio Confort Plus Abc,Rojo,Nafta,5,Manual,1.2,Hatchback,72.000 km,11500000
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Gris,Nafta,5,Manual,1.2,Hatchback,58.000 km,12500000
Renault,Kangoo,2012,1.5 2 Furgon Gran Confot Lc,Blanco,Diésel,3,Manual,1.5,Furgón,280.000 km,12000000
Renault,Captur,2017,2.0 Intens Manual,Blanco,Nafta,5,Manual,2.0,SUV,59.000 km,21800000
Renault,Clio,2016,1.2 Mio Dynamique,Gris,Nafta,3,Manual,1.2,Hatchback,51.000 km,9300
Renault,Logan,2017,1.6 Privilege 105cv Nac,Rojo,Nafta,4,Manual,1.6,Sedán,112.000 km,14000000
Renault,Kangoo,2020,Express 1.5 Dci Confort L18,Gris,Diésel,6,Manual,TURBO DIESEL INYECCION,Furgón,98.421 km,18500000
Renault,Logan,2018,2022 Intense 1.6 16v Excelente 1°dueño Lt,Gris,Nafta,4,Manual,1.6 16V,Sedán,40.000 km,18500000
Renault,Mío,2016,Confort Pack Sat 5p,Plateado,Nafta,5,Manual,1.2,Hatchback,89.600 km,11500000
Renault,Duster,2018,2.0 Ph2 4x2 Privilege,Blanco,Nafta,5,Manual,2.0,SUV,99.000 km,19700000
Renault,Kangoo,2019,Ii Express Confort 5a 1.6 Sce,Blanco,Nafta,4,Manual,1.6,Furgón,230.000 km,16500000
Renault,Kangoo,2018,1.6 Ph3 Authentique Plus Lc,Negro,Nafta/GNC,4,Manual,1.6,Monovolumen,110.000 km,18450000
Renault,Sandero,2019,Stepway 1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,29.000 km,19000000
Renault,Clio,2014,1.2 Mio Confort Plus Abs Abcp,Blanco,Nafta,5,Manual,1.2,Hatchback,110.000 km,8700
Renault,Kwid,2018,1.0 Sce 66cv Intense,Blanco,Nafta,5,Manual,1.0,Hatchback,90.800 km,13000000
Renault,Clio,2000,1.6 Rl,Gris,Nafta,3,Manual,1.6,Hatchback,132.000 km,4650000
Renault,Clio,2016,1.2 Mio Confort Pack 5p,Blanco,Nafta,5,Manual,1.2,Hatchback,85.000 km,9000
Renault,Duster,2016,1.6 Ph2 4x2 Dynamique 110cv,Gris,Nafta,5,Manual,1.6,SUV,170.000 km,15000000
Renault,Captur,2019,2.0 Zen,Gris,Nafta,5,Manual,2.0,SUV,73.000 km,21000000
Renault,Fluence,2012,1.6 Confort 110cv,Gris,Nafta,4,Manual,1.6,Sedán,132.000 km,8000000
Renault,Twingo,2001,1.2 Expression Aa,Verde,Nafta/GNC,3,Manual,1.2,Hatchback,150.000 km,5500
Renault,Kangoo,2017,1.6 Furgon Ph3 Confort 1plc,Gris,Nafta,3,Manual,1.6,Furgón,83.000 km,11800
Renault,Koleos,2021,2.5 4wd Cvt,Blanco,Nafta,5,Automática,2.5,SUV,47.000 km,33000
Renault,Sandero,2017,1.6 Privilege Pack 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,39.000 km,14000000
Renault,Estado.,2023,Único Dueño,Blanco,Nafta,5,Manual,1.6,Hatchback,21.500 km,22000000
Renault,Kangoo,2018,Ii Express Emotion 1.6 Sce,Blanco,Nafta/GNC,3,Manual,1.6,Furgón,150.000 km,18500000
Renault,Clio,2009,Sportway 1.6,Negro,Nafta,3,Manual,1.6,Coupé,143.700 km,7300
Renault,Sandero,2015,1.6 Privilege Nav 105cv,Gris,Nafta,5,No disponible,No disponible,No disponible,150.000 km,14800000
Renault,Sandero,2015,Stepway 1.6 Privilege 105cv,Gris,Nafta,5,Manual,1.6,Hatchback,143.000 km,13800000
Renault,Clio,2015,1.2 Mio Confort Plus Abs Abcp,Blanco,Nafta,5,Manual,1.2,Hatchback,130.000 km,9500
Renault,Kangoo,2015,1.6 Ph3 Authentique 1plc,Gris,Nafta,4,Manual,1.6,Monovolumen,113.000 km,6600
Renault,Logan,2023,1.6 16v Life,Blanco,Nafta,4,Manual,1.6,Sedán,32.000 km,17000000
Renault,Captur,2018,2.0 Intens 2018,Rojo,Nafta,5,Manual,2,SUV,100.000 km,22000000
Renault,Kangoo,2021,Ii Express Confort 1.6 Sce,Plateado,Nafta,3,Manual,1.6,Furgón,45.000 km,24500000
Renault,Sandero,2011,1.6 Pack Plus 90cv,Gris,Nafta,5,Manual,1.6,Hatchback,209.001 km,8000000
Renault,Sandero,2018,1.6 Expression,Rojo,Nafta,5,Manual,1.6,Hatchback,47.500 km,16500000
Renault,Sandero,2017,Stepway 1.6 Privilege 105cv,Negro,Nafta,5,Manual,1.6,Hatchback,150.000 km,15855000
Renault,Captur,2017,2.0 Intens Manual,Blanco,Nafta,5,Manual,2.0,SUV,266.000 km,19000000
Renault,Kangoo,2013,1.6 2 Furgon Confort Aa Da Svt 1plc,Plateado,Nafta,3,Manual,1.6,Furgón,215.000 km,11000
Renault,Clio,2015,1.2 Mío Authentique Pack Abs Abcp,Blanco,Nafta,5,Manual,1.2,Hatchback,88.000 km,12300000
Renault,Captur,2017,2.0 Intens Manual,Rojo,Nafta,5,Manual,2.0,SUV,66.000 km,23520000
Renault,Clio,2015,1.2 Mío Authentique Pack Abs Abcp,Blanco,Nafta,5,Manual,1.2,Hatchback,88.000 km,12300000
Renault,Captur,2017,2.0 Intens Manual,Rojo,Nafta,5,Manual,2.0,SUV,66.000 km,23520000
Renault,Ii,2023,Stepway 1.6 Sce 2023,Gris,Nafta/GNC,4,Manual,1.6,Monovolumen,99.000 km,26000000
Renault,Sandero,2020,1.6 16v Intens Cvt,Marrón,Nafta,5,Automática,1.6,Hatchback,107.000 km,18400000
Renault,Duster,2019,1.6 Ph2 4x2 Privilege 110cv,Blanco,Nafta,5,Manual,1.6,SUV,54.000 km,20500000
Renault,Kangoo,2018,1.6 Furgon Ph3 Confort 1plc,Gris,Nafta,3,Manual,1.6,Furgón,115.000 km,11800
Renault,Kangoo,2012,2012 1.6 2 Furgon Confort 5as Lc Cd,No disponible,Nafta,3,Manual,1.6,Furgón,301.000 km,8800000
Renault,Captur,2018,Intens,Amarillo,Nafta,5,Manual,2.0,SUV,73.875 km,21200000
Renault,Kangoo,2017,2017 Ph3 Confort 1.6 1p,Blanco,Nafta,4,Manual,1.6,Furgón,90.000 km,12000
Renault,Kangoo,2016,1.6 Furgon Ph3 Gran Confort Lc,Gris,Nafta,3,Manual,1.6,Furgón,260.000 km,10500
Renault,Logan,2023,1.6 16v Life,Gris,Nafta,4,Manual,1.6,Sedán,23.000 km,17000
Renault,Master,2012,2.5 Ph3 Dci120 L1h1 Pkcn Furgon Corto,Blanco,Diésel,3,Manual,2.5,Furgón,440.000 km,24000000
Renault,Kangoo,2021,Ii Express Confort 5a 1.6 Sce,Gris,Nafta,4,Manual,1.6,Furgón,103.574 km,20000000
Renault,Mégane,2017,Iii 2.0 Rs 265cv U,Negro,Nafta,3,Manual,2.0,Hatchback,67.000 km,28999999
Renault,Duster,2019,Oroch 2.0 Dynamique,Gris,Nafta/GNC,4,Manual,2.0,SUV,146.000 km,20000
Renault,Profesional,2021,1.6,Gris,Nafta,4,Manual,No disponible,No disponible,56.000 km,16900
Renault,Kangoo,2014,1.6 Ph3 Authentique Plus Lc 7as,Rojo,Nafta,4,Manual,1.6,Monovolumen,93.600 km,14500000
Renault,Kangoo,2018,1.6 Furgon Ph3 Confort Pack 5as Lc,Gris,Nafta,3,Manual,1.6,Furgón,182.000 km,14400
Renault,Captur,2017,2.0 Intens,Rojo,Nafta,5,Automática,2.0,SUV,104.858 km,20000000
Renault,Captur,2019,1.6 Life,Gris,Nafta,5,Manual,1.6,SUV,50.925 km,21000000
Renault,Laguna,2007,1.9 Dci,Gris,Nafta,5,No disponible,No disponible,No disponible,211.000 km,8250
Renault,Sandero,2022,Stepway 1.6 16v Zen,Dorado,Nafta,5,Manual,1.6,Hatchback,31.000 km,16500
Renault,Sandero,2022,Stepway 1.6 16v Zen,Gris,Nafta,5,Manual,1.6,Hatchback,41.650 km,15600
Renault,Kangoo,2007,1.9 Confort D,Blanco,Diésel,5,Manual,1.9,Rural,236.000 km,6900000
