Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Fiat,Strada,2017,1.4 Working Cd,Blanco,Nafta/GNC,3,Manual,1.4,Pick-Up,118.000 km,16800000
Fiat,Cronos,2020,No disponible,Rojo,Nafta,4,Manual,1.3,Sedán,103.000 km,13800
Fiat,Fiorino,2012,1.3 Fire Furgon Termico C/ Equipo De Frio Nafta,Blanco,Nafta,3,Manual,1.3,Furgón,245.000 km,14900000
Fiat,Toro,2022,2.0 Volcano 4x4 At,Blanco,Diésel,4,Automática,2.0,Pick-Up,79.000 km,35500000
Fiat,Cronos,2023,1.3 Gse Like,Rojo,Nafta,4,Manual,1.3,Sedán,19.500 km,21000000
Fiat,Strada,2015,1.4 Working Cd,Blanco,Nafta,3,Manual,1.4,Pick-Up,280.000 km,7900000
Fiat,Uno,2010,Fire 2010,Negro,Nafta,5,Manual,1.3,Sedán,130.000 km,8000000
Fiat,Toro,2021,2.0 Volcano 4x4 At Pack Premium,Gris,Diésel,4,Automática,2.0,Pick-Up,45.000 km,26400
Fiat,Cronos,2024,1.3 Gse Drive Pack Plus,Blanco,Nafta,4,Manual,1.3,Sedán,17.260 km,23900000
Fiat,Doblo,2014,1.4 Active Family,Rojo,Nafta,5,Manual,1.4,Rural,75.000 km,18900000
Fiat,Punto,2015,1.4 Attractive C/radio Integrada,Blanco,Nafta,5,Manual,1.4,Hatchback,115.000 km,10000
Fiat,Cronos,2020,1.3 Gse Drive,Negro,Nafta,4,Manual,1.3,Sedán,86.000 km,17900000
Fiat,Cronos,2021,1.3 Gse Drive Pack Conectividad,Plateado,Nafta,4,Manual,1.3,Sedán,56.000 km,17700000
Fiat,Palio,2016,1.4 Fire Pack Confort,Gris,Nafta,5,Manual,1.4,Hatchback,145.000 km,13780000
Fiat,Siena,2007,1.8 Hlx,Negro,Nafta/GNC,4,Manual,1.8,Sedán,212.700 km,8500000
Fiat,Cronos,2023,Precision 1.3 Gse Cvt 2023,Blanco,Nafta,4,Automática,1.3,Sedán,68.799 km,23800000
Fiat,Mobi,2024,1.0 Trekking,Gris,Nafta,5,Manual,1.0,Hatchback,600 km,21700000
Fiat,Toro,2021,2021 1.8 Freedom,No disponible,Nafta,4,Automática,1.8,Pick-Up,90.000 km,27900000
Fiat,Punto,2011,2011 1.6 Essence Dualogic,No disponible,Nafta,5,Automática,1.6,Hatchback,52.000 km,9500
Fiat,Cronos,2023,1.3 Gse Like,Gris,Nafta,4,Manual,1.3,Sedán,44.000 km,19000000
Fiat,Uno,2011,1.4 Attractive,Negro,Nafta,5,Manual,1.4,Hatchback,150.000 km,9000000
Fiat,Cronos,2022,1.3 Drive Mt,Gris,Nafta,4,Manual,1.3,Sedán,42.000 km,22000000
Fiat,Palio,2010,1.4 Elx,Azul,Nafta,5,Manual,1.4,Hatchback,117.000 km,8900000
Fiat,Toro,2020,2.0 Freedom 4x4 At,Rojo,Diésel,4,Automática,2.0,Pick-Up,42.000 km,32000000
Fiat,Toro,2021,1.8 170 E-torq Evo Freedom At6,Blanco,Nafta,4,Automática,1.8,Pick-Up,61.400 km,31000000
Fiat,Argo,2018,1.8 Precision,Blanco,Nafta,5,Manual,1.8,Hatchback,93.600 km,14000
Fiat,Toro,2017,2.0 Freedom 4x4,Rojo,Diésel,4,Manual,2.0,Pick-Up,140.000 km,20000000
Fiat,Fiorino,2019,1.4 Fire Evo 87cv,Blanco,Nafta/GNC,3,Manual,1.4,Furgón,120.000 km,13900
Fiat,Grand,2013,Siena 1.6 Essence Dualogic Pack Seguridad,Rojo,Nafta,4,Automática,1.6,Sedán,129.000 km,11900000
Fiat,500,2019,Cabrio Lounge (descapotable),Rojo,Nafta,2,Automática secuencial,No disponible,No disponible,45.000 km,23500
Fiat,Qubo,2012,1.4 Active 73cv,Rojo,Nafta,5,Manual,1.4,Monovolumen,175.000 km,9500
Fiat,Cronos,2022,1.8 Precision Hgt L22,Rojo,Nafta,4,Manual,INYECCION MULTI PUNTO,Sedán,10.440 km,22500000
Fiat,Mobi,2016,1.0 Easy Pack Top,Rojo,Nafta,5,Manual,1.0,Hatchback,118.000 km,13500000
Fiat,Pulse,2022,1.0 Impetus T3 Cvt,Azul,Nafta,5,Automática,1.0,SUV,40.491 km,27500000
Fiat,Argo,2018,1.3 Drive Gse Manual,Gris,Nafta,5,Manual,1.3,Hatchback,50.000 km,14000
Fiat,Palio,2015,1.4 Fire Pack Seg.,Blanco,Nafta,5,Manual,1.4,Hatchback,93.000 km,10500000
Fiat,Cronos,2023,1.3 Drive S-design Mt,Gris,Nafta,4,Manual,1.3,Sedán,44.000 km,20000000
Fiat,Punto,2011,Attractive 2011 Con Gnc,Dorado,Nafta/GNC,5,Manual,1.4,Hatchback,92.000 km,9200
Fiat,500,2013,1.4 135cv,Blanco,Nafta,3,Manual,1.4,Hatchback,89.000 km,17300
Fiat,Palio,2009,Palio Elx,No disponible,Nafta/GNC,5,Manual,1.7,Hatchback,170.000 km,9900000
Fiat,600,1976,1976 0.6,No disponible,Nafta,2,Manual,0.6,No disponible,111.111 km,3200
Fiat,147,1994,1994 1.4 Tr,No disponible,Nafta,3,Manual,1.4,Hatchback,150.000 km,4800
Fiat,Cronos,2019,1.8 16v Precision At6 Pack Premium.7400km Reales,Plateado,Nafta,4,Automática,1.8,Sedán,7.400 km,21000000
Fiat,Cronos,2023,Drive 2023 Tandil,Plateado,Nafta,4,Manual,1.3,Sedán,18.500 km,21900000
Fiat,Mobi,1999,2025 Retira 0km Gnc Uber Cabify Tasa Cero A-,Gris,Nafta/GNC,5,Manual,RETIRA ENERO 2025,Sedán,2.025 km,295000
Fiat,Argo,2019,1.3 Drive Gse Manual,Negro,Nafta,5,Manual,1.3,Hatchback,69.000 km,14900
Fiat,Palio,2013,1.4 Weekend Attractive 87cv,Blanco,Nafta,4,Manual,1.4,Rural,110.000 km,7700000
Fiat,Cronos,2023,1.3 Precision Cvt,Gris,Nafta,4,Automática,1.3,No disponible,16.400 km,22200000
Fiat,Cronos,2022,1.8 16v Precision,Rojo,Nafta,4,Manual,1.8,No disponible,8.300 km,21300000
Fiat,Cronos,1999,2025 0km Retira Solo Dni Plan Didi Uber Cabify -,Rojo,Nafta,4,Manual,ULTIMAS UNIDADES 2024,Sedán,2.025 km,225000
Fiat,Palio,2016,1.6 Adventure 115cv,Marrón,Nafta,5,Manual,1.6,Rural,57.000 km,13000
Fiat,Siena,2016,1.4 El Pack Attractive,Rojo,Nafta,4,Manual,1.4,Sedán,84.000 km,14000000
Fiat,Palio,2014,Escense 2014,Gris,Nafta,5,Manual,1.6,Hatchback,126.000 km,10000
Fiat,Palio,2016,Weekend Adventure,Negro,Nafta,5,Manual,1.8,No disponible,143.000 km,14600000
Fiat,Cronos,2023,1.8 16v Precision Pack Premium,Blanco,Nafta,4,Manual,1.8,Sedán,30.000 km,22900000
Fiat,Cronos,2023,1.3 Precision Cvt,Gris,Nafta,4,Automática,1.3,Sedán,51.400 km,20000000
Fiat,Cronos,2023,1.3 Drive Cvt,Negro,Nafta,4,Automática,1.3,Sedán,18.000 km,21000000
Fiat,Toro,2018,2.0 Freedom 4x4 9at Pack Technology,Rojo,Diésel,4,Automática,2.0,Pick-Up,138.000 km,23490000
Fiat,Qubo,2013,1.4 Fiorino Active 73cv,Rojo,Nafta,2,Manual,1.4,Furgón,99.000 km,9900
Fiat,500l,2014,1.4 Pop Star 105cv,Rojo,Nafta,3,Manual,1.4,Hatchback,56.000 km,14500000
Fiat,Toro,2018,2.0 Black Jack 4x4 At,Negro,Diésel,4,Automática,2.0,Pick-Up,213.350 km,25000
Fiat,Toro,2017,2.0 Volcano 4x4 At,Negro,Diésel,4,Automática,2.0,Pick-Up,148.000 km,22500000
Fiat,Cronos,2021,1.3 Gse Drive Pack Conectividad,Blanco,Nafta,4,Manual,1.3,Sedán,72.000 km,20800000
Fiat,Cronos,2024,1.3 Gse Drive Pack Plus,Blanco,Nafta,4,Manual,1.3,Sedán,14.359 km,24000000
Fiat,Cronos,2023,1.3 Gse Drive,Plateado,Nafta,4,Manual,1.3,Sedán,97.000 km,21500000
Fiat,Strada,2016,1.3 Trekking Multijet Cd,Blanco,Diésel,3,Manual,1.3,Pick-Up,246.000 km,13900000
Fiat,Palio,2017,1.4 Nuevo Attractive Pack Top 85cv,Blanco,Nafta,5,Manual,1.4,Hatchback,130.000 km,12800000
Fiat,Palio,2016,1.4 Attractive 85cv,Blanco,Nafta,5,Manual,1.4,Hatchback,67.800 km,15000000
Fiat,128,1986,1.3 Se,Gris,Nafta,4,Manual,1.3,Sedán,100.000 km,3000000
Fiat,Strada,2014,1.4 Working Cd C/aa + Pack Seg,Blanco,Nafta,2,Manual,1.4,Pick-Up,175.000 km,10000000
Fiat,Siena,2017,1.4 El 85cv,Rojo,Nafta/GNC,4,Manual,1.4,Sedán,90.000 km,13000000
Fiat,Fiorino,2010,1.3 Fire,Blanco,Nafta/GNC,3,Manual,1.3,Furgón,210.000 km,8000
Fiat,Bravo,2013,1.6 Dynamic Multijet 120cv,Azul,Diésel,5,Manual,1.6,Hatchback,143.000 km,8700
Fiat,500,2014,1.4 Abarth 135cv,Negro,Nafta,3,Manual,1.4,Hatchback,41.000 km,18800
Fiat,Toro,2020,No disponible,Azul,Nafta,4,Automática,1.8,Pick-Up,95.000 km,25900
Fiat,Punto,2017,1.4 Attractive Pack Top Uconnect,Negro,Nafta,5,Manual,1.4,Hatchback,131.000 km,10800
Fiat,Punto,2013,1.6 Essence Pack Tech,Gris,Nafta,5,Manual,1.6,Hatchback,140.000 km,10500000
Fiat,Cronos,2019,1.3 Gse Drive 2019 Nafta/gnc - 160.000km,Negro,Nafta/GNC,4,Manual,1.3,Sedán,160.000 km,16500000
Fiat,Toro,2017,2.0 Freedom 4x2,Rojo,Diésel,4,Manual,2.0,Pick-Up,115.000 km,17800
Fiat,3cv,2014,America 87 No Super Citroen,Amarillo,Nafta,5,Manual,1.6,Monovolumen,38.500 km,3025
Fiat,Palio,2017,1.4 Nuevo Attractive 85cv,Rojo,Nafta,5,Manual,1.4,Hatchback,57.000 km,11000
Fiat,Argo,2019,1.8 Precision,Negro,Nafta,5,Manual,1.8,Hatchback,67.852 km,18500000
Fiat,Mobi,2020,1.0 Easy 2019,Rojo,Nafta,5,Manual,1.0,Hatchback,47.000 km,12500
Fiat,Toro,2016,Freedom 4x4 Pack Extreme,Plateado,Diésel,4,Manual,2.0,Pick-Up,150.000 km,16500
Fiat,Toro,2022,2.0 350 Multijet Ultra 4x4 At,Azul,Diésel,4,Automática,2.0,Pick-Up,76.000 km,38000000
Fiat,Grand,2017,Siena 1.4 Attractive 87cv,Rojo,Nafta,4,Manual,1.4,Sedán,104.000 km,11800000
Fiat,Toro,2017,Freedom 2.0,Rojo,Diésel,4,Manual,2.0,Pick-Up,73.740 km,21000000
Fiat,500,2013,2013 1.4 Sport 105cv,Rojo,Nafta,3,Manual,1.4,Hatchback,103.000 km,12800
Fiat,Toro,2017,2.0 Freedom 4x4,Plateado,Diésel,4,Manual,2.0,Pick-Up,137.300 km,16500
Fiat,Siena,2017,1.4 El 85cv,Rojo,Nafta,4,Manual,1.4,Sedán,34.000 km,14000000
Fiat,Argo,2018,Hgt 1.8,Blanco,Nafta,4,No disponible,No disponible,Sedán,105.000 km,13500
Fiat,Uno,2011,Fire,Blanco,Nafta,5,Manual,1.3,Hatchback,137.000 km,6000
Fiat,Cronos,2022,No disponible,Gris,Nafta,4,Manual,1.3,Sedán,61.000 km,19350000
Fiat,Mobi,1999,2025 Gnc Uber Tomo Usado Planes Reserva Dni A-,Gris,Nafta/GNC,5,Manual,0km 2025,Sedán,2.025 km,156000
Fiat,Strada,2020,1.4 Working Cd,Blanco,Nafta,3,Manual,1.4,Pick-Up,252.000 km,15500000
Fiat,500,2018,X 1.4 Cross Plus 4x4 Aut,Blanco,Nafta,5,Automática,TURBOALIMENTADO,SUV,69.800 km,28000000
Fiat,Fiorino,2022,1.4 Endurance,Blanco,Nafta,3,Manual,1.4,Furgón,32.000 km,17500
Fiat,Qubo,2013,1.4 Fiorino Active 73cv,Plateado,Nafta,2,Manual,1.4,Furgón,230.000 km,11000000
Fiat,500,2019,X 1.4 Cross Plus 4x4 Aut,Azul,Nafta,5,Automática,TURBOALIMENTADO,SUV,79.300 km,28900000
Fiat,Cronos,2000,1'3 Tomamos Planes Usados Didi Uber Min Antic T,Gris,Nafta,4,Semiautomática,1.3,Sedán,5.000 km,5200000
Fiat,Cronos,2018,1.8 16v Precision,Gris,Nafta,5,Manual,1.8,Sedán,73.000 km,16000000
Fiat,Punto,2016,1.6 Essence Uconnect + Nav,Gris,Nafta,5,No disponible,No disponible,No disponible,143.000 km,14500000
Fiat,Punto,2014,1.4 Attractive,Plateado,Nafta,5,Manual,1.4,Hatchback,111.000 km,9300
Fiat,Toro,2020,2.0 Ranch 4x4 At,Marrón,Diésel,4,Automática,2.0,Pick-Up,50.000 km,33000000
Fiat,147,1996,Spazio 1.4 Tr,Blanco,Nafta,3,Manual,1.4,Hatchback,93.000 km,5500
Fiat,Cronos,2020,1.8 16v Precision At6 Pack Premium,Gris,Nafta,4,Automática,1.8,Sedán,81.000 km,19900000
Fiat,Toro,2024,1.8 170 E-torq Evo Freedom At6,Rojo,Nafta,4,Automática,1.8,Pick-Up,2.850 km,28500000
Fiat,Palio,2010,Weekend Adventure 1.8,Negro,Nafta/GNC,5,Manual,1.8,Rural,180.000 km,9300000
Fiat,Cronos,2021,1.3 Gse Drive,Gris,Nafta,4,Manual,1.3,Sedán,47.278 km,17800000
Fiat,Duster,2023,Oroch 2018,Gris,Nafta,4,Manual,1.3,Sedán,17.500 km,16000
Fiat,Idea,2012,1.6 Adventure 115cv,Gris,Nafta,5,Manual,1.6,Monovolumen,210.000 km,9700000
Fiat,Cronos,2023,1.3 Gse Drive,Rojo,Nafta,4,Manual,1.3,Sedán,28.000 km,21500000
Fiat,Uno,2013,1.4 Way,Negro,Nafta,5,Manual,1.4,Hatchback,108.000 km,9700000
Fiat,Adventure,2016,1.6 16v Locker,Blanco,Nafta,5,Manual,1.6 16V,Rural,127.000 km,11500
Fiat,Cronos,2023,1.3 Gse Like,Plateado,Nafta,4,Manual,1.3,Sedán,47.300 km,20000000
Fiat,Toro,2021,1.8 Freedom 4x2 At,Azul,Nafta,4,Automática,1.8,Pick-Up,122.000 km,19500
Fiat,Palio,2009,1.4 Fire,Negro,Nafta,5,Manual,1.4,Hatchback,180.000 km,6100000
Fiat,Uno,2019,Way (a),Gris,Nafta,5,Manual,1.3,Monovolumen,68.172 km,14890000
Fiat,Fiorino,2015,1.4 Fire Evo 87cv,Blanco,Nafta/GNC,3,Manual,Evo 1.4,Furgón,189.000 km,12000000
Fiat,Palio,2010,1.4 Fire - Compro Su Auto - Leer Descripción,Gris,Nafta,5,Manual,1.4,Hatchback,100.000 km,6000000
Fiat,Siena,2014,1.4 El Pack Seguridad,Rojo,Nafta,4,Manual,1.4,Sedán,163.000 km,7500
Fiat,Cronos,2021,1.3 Gse Drive Pack Conectividad,Gris,Nafta,4,Manual,1.3,Sedán,41.000 km,15300
Fiat,Fiorino,2012,1.3 Fire,Plateado,Nafta,3,Manual,1.3,Furgón,250.000 km,12000
Fiat,Cronos,2023,1.3 Drive Cvt,Gris,Nafta,4,Automática,1.3,Sedán,38.700 km,22000000
Fiat,Cronos,2023,1.3 Precision Cvt,Rojo,Nafta,4,Automática,1.3,Sedán,19.700 km,23000000
Fiat,500,2012,1.4 Cult 85cv,Negro,Nafta,3,Manual,1.4,Hatchback,91.000 km,10400
Fiat,500,2015,1.4 Sport 105cv,Gris,Nafta,3,Manual,1.4,Hatchback,104.000 km,13900
Fiat,Qubo,2015,1.4 Fiorino Active 73cv C/plc + Abp,Gris,Nafta,2,Manual,1.4,Furgón,70.000 km,9800
Fiat,Punto,2016,1.4 Attractive Pack Top Uconnect,Gris,Nafta,5,Manual,1.4,Hatchback,122.000 km,12900
Fiat,Cronos,2020,1.3 Gse Drive Pack Conectividad,Rojo,Nafta,4,Manual,1.3,Sedán,19.300 km,19500000
Fiat,Palio,2017,1.4 Nuevo Attractive 85cv,Rojo,Nafta,5,Manual,1.4,Hatchback,116.000 km,11880000
Fiat,147,1995,Spazio 1.4 Tr,Blanco,Nafta,3,Manual,1.4,Hatchback,300.000 km,2200000
Fiat,Cronos,2022,1.3 Precision Cvt,Rojo,Nafta,4,Automática,1.3,Sedán,28.000 km,21500000
Fiat,147,1993,Spazio 1.4 Tr,Azul,Nafta,3,Manual,1.4,Hatchback,90.000 km,4500000
Fiat,Idea,2014,1.6 Adventure 115cv C/pack Top,Rojo,Nafta,5,Manual,1.6,Monovolumen,160.000 km,12000000
Fiat,Crono,2023,1.3l Drive Pack Plus,Blanco,Nafta,4,Manual,1.3,Sedán,5.000 km,23000000
Fiat,500x,2018,1.4 T 16v Pop,Gris,Nafta,5,Manual,1.4,SUV,55.000 km,18000
Fiat,Cronos,2022,1.8 16v Precision,Gris,Nafta,4,Manual,1.8,Sedán,70.000 km,21500000
Fiat,Argo,2019,1.8 Precision,Blanco,Nafta,5,Manual,1.8,Hatchback,42.000 km,18700000
Fiat,Fiorino,1999,1.7 D Dh,Blanco,Diésel,3,Manual,1.7,Furgón,200.000 km,5900000
Fiat,Palio,2007,1.4 Fire,Beige,Nafta,5,Manual,1.4,Hatchback,127.000 km,7000
Fiat,No disponible,2016,No disponible,Blanco,Nafta,3,Manual,1.4,Furgón,120.000 km,14500000
Fiat,Punto,2010,1.4 Elx,Gris,Nafta,5,Manual,1.4,Hatchback,149.000 km,7900
Fiat,Siena,2009,1.4 2008 Fire Elx,Gris,Nafta,4,Manual,1.4,Sedán,98.000 km,4700
Fiat,Siena,2011,1.4 Fire Da,Negro,Nafta,4,Manual,1.4,Sedán,128.000 km,5800
Fiat,Tipo,1994,1.8 Sx,Azul,Nafta,5,Manual,1.8,Hatchback,122.000 km,5500000
Fiat,Uno,2013,1.4 Sporting,Rojo,Nafta,5,Manual,1.4,Hatchback,45.265 km,12100000
Fiat,Mobi,2017,1.0 Easy Pack Top,Blanco,Nafta,5,Manual,1.0,Hatchback,96.000 km,11500
Fiat,Toro,2016,Volcano,Verde,Diésel,4,Automática,2.0,Pick-Up,179.000 km,21900000
Fiat,Cronos,2024,1.3 Precision Cvt,Negro,Nafta,4,Automática,1.3,Sedán,25.000 km,22000
Fiat,Palio,2004,2004 1.3 Fire Ex Aa Lujo,No disponible,Nafta,3,Manual,1.3,Hatchback,124.000 km,7000000
Fiat,Fiorino,2017,1.4 Fire Con Gnc,Blanco,Nafta/GNC,2,Manual,1.4,Furgón,135.291 km,14800000
Fiat,Cronos,2024,Drive 1.3 Gse Cvt Bz,Blanco,Nafta,4,Automática,1.3,Sedán,3.700 km,23900000
Fiat,500l,2015,1.4 Pop Star 105cv,Rojo,Nafta,3,Manual,1.4,Hatchback,157.000 km,15500000
Fiat,2012,2012,Titular,Negro,Nafta,4,Manual,1.4,Sedán,121.000 km,9500000
Fiat,No disponible,2021,No disponible,Gris,Nafta,4,Manual,1.3,Sedán,93.000 km,16800000
Fiat,Doblo,2014,1.4 Active Family 2014 Nafta,Gris,Nafta,5,Manual,1.4,Rural,182.000 km,11000
Fiat,Cronos,2018,1.8 16v Precision At6 Pack Premium,Gris,Nafta,4,Automática,1.8,Sedán,115.000 km,18200000
Fiat,Mobi,2017,1.0 Way,Blanco,Nafta,5,Manual,1.0,Hatchback,82.000 km,16430000
Fiat,Mobi,2017,1.0 Easy Pack Top,Verde,Nafta,5,Manual,1.0,Hatchback,80.000 km,11000
Fiat,Fiorino,2016,1.4 Fire Evo 87cv,Blanco,Nafta,3,Manual,1.4,Furgón,210.000 km,13000000
Fiat,Fiorino,2012,1.3 Fire,Blanco,Nafta,3,Manual,1.3,Furgón,266.000 km,7800000
Fiat,Fiat,2015,500 Manual. Impecable!,Gris,Nafta,3,Manual,1.4,Hatchback,118.000 km,11500
Fiat,Toro,2018,2.0 Volcano 4x4 At Pack Premium,Rojo,Diésel,4,Automática,2.0,Pick-Up,93.000 km,21500
Fiat,Toro,2017,2.0 Volcano 4x4 At,Negro,Diésel,4,Automática,2.0,Pick-Up,111.200 km,21500000
Fiat,Cronos,2024,1.3 Gse Precision Cvt,Blanco,Nafta,4,Automática,1.3,Sedán,6.900 km,21500
Fiat,Palio,2018,1.4 Fire Top Seguridad 5p L14,Blanco,Nafta,5,Manual,INYECCION MULTI PUNTO,Hatchback,64.583 km,16400000
Fiat,Palio,2017,1.4 Fire Pack Top,Gris,Nafta,5,Manual,1.4,Hatchback,135.500 km,11900000
Fiat,Fiorino,2013,Fire,Gris,Nafta,3,Manual,1.3,Furgón,143.478 km,8000
Fiat,Grand,2014,Siena 1.4 Attractive 87cv C/pack Seguridad,Marrón,Nafta,4,Manual,1.4,Sedán,132.000 km,12000000
Fiat,Fiorino,2010,2010 Furgon Venta Solo Venta. Vtv Recien Hecha,Blanco,Nafta,3,Manual,1.3,Furgón,181.000 km,7000
Fiat,500,2015,2015 1.4 Lounge 105cv At,No disponible,Nafta,2,Automática,1.4,Hatchback,86.000 km,15000
Fiat,P,2000,L A N Fastback Turbo Tomamos Usados Y Planes R#,Blanco,Nafta,5,Automática secuencial,1.3,No disponible,2.025 km,3558100
Fiat,Toro,2000,En C U O T A S Tomo Usados Y Planes Caidos R#,Gris,Nafta,5,Manual,1.3,Pick-Up,2.025 km,3548000
Fiat,Strada,2000,Todas Las Versiones Tomo Usados Y Planes R#,Plateado,Nafta,5,Manual,1.3,Pick-Up,2.025 km,2700000
Fiat,Pulse,2000,0 K M Tomamos Usados Y Planes R#,Gris,Nafta,5,Manual,1.3,SUV,2.025 km,2700000
Fiat,Cronos,2000,0 K M Plan Taxi Tomo Usados Y Planes R#,Negro,Nafta,4,Manual,1.3,Sedán,2.025 km,2600000
Fiat,Drive,2001,1.3 Plan Uber Tomo Usados Y Planes Caidos R#,Gris,Nafta,4,Manual,1.3,Sedán,2.024 km,2600000
Fiat,Mobi,2000,Trekking 0km Plan Uber Tomo Planes Y Usados R#,Plateado,Nafta,5,Manual,1.0,Hatchback,20.000 km,1900000
Fiat,Mobi,2000,Trekking 1.0 0km Tomo Planes Caidos Y Usados R#,Negro,Nafta,5,Manual,1.0,Hatchback,2.025 km,1900000
Fiat,128,1999,No disponible,Blanco,Nafta,4,Manual,1.4,No disponible,100.000 km,12000000
Fiat,Ducato,2019,Motorhome,No disponible,Diésel,4,No disponible,No disponible,No disponible,43.000 km,50000
Fiat,Brio,1999,Modelo 1989,Blanco,Nafta,2,Manual,1.1,Coupé,176.000 km,2400000
Fiat,Toro,2018,Volcano 2.0 4x4 My2019,Blanco,Diésel,4,No disponible,2.0 diesel,No disponible,108.000 km,28500
Fiat,Palio,2012,Weekend Adventure Adventure Locker,No disponible,Nafta/GNC,5,No disponible,No disponible,No disponible,150.000 km,9800000
Fiat,Sport,2012,No disponible,Rojo,Nafta,3,No disponible,No disponible,No disponible,120.000 km,12000
Fiat,500,2012,At/sec,Verde,Nafta,3,No disponible,No disponible,No disponible,70.000 km,16800
Fiat,Abarth,2019,595 Turismo 1.4 165cv,Rojo,Nafta,3,Manual,1.4 turbo 165cv,Hatchback,12.100 km,26500
Fiat,Weekend,2014,"Adventure Locker, 1.6 Impecable",Gris,Nafta,5,Manual,1.6,Sedán,101.400 km,12600000
Fiat,500,2014,1.4 Sport 105cv,Blanco,Nafta,3,Manual,1.4,Hatchback,104.000 km,13000
Fiat,Strada,2011,1.6 Adventure Ce C/alarma,Rojo,Nafta,2,Manual,1.6,Pick-Up,75.000 km,12000000
Fiat,Mobi,2019,1.0 Easy,Blanco,Nafta,5,Manual,1.0,Hatchback,86.500 km,12500000
Fiat,Fiorino,2021,No disponible,Blanco,Nafta,3,Manual,1.4,Furgón,38.000 km,18000
Fiat,Toro,2017,2.0 Freedom 4x4,Gris,Diésel,4,Manual,2.0,Pick-Up,176.000 km,22500000
Fiat,Cronos,2022,Precision 1.8 At6 2022,Gris,Nafta,4,Automática,No disponible,Sedán,33.454 km,20900000
Fiat,Advennture,2012,1.6 115cv 16v Cadenero,Blanco,Nafta/GNC,2,Manual,1.6,Pick-Up,125.000 km,9000
Fiat,Toro,2017,2.0 Freedom 4x4,Blanco,Diésel,4,Manual,2.0,Pick-Up,170.000 km,18500
Fiat,Cronos,2021,Cronos Drive 1.3mt 2021,Negro,Nafta,4,Manual,1.3,Sedán,33.686 km,18706000
Fiat,Estado,2024,- Como Nuevo,Gris,Nafta,4,Manual,1.3,Sedán,28.000 km,21900000
Fiat,Toro,2022,2.0 Freedom 4x4 At,Blanco,Diésel,4,Automática,2.0,Pick-Up,91.000 km,34500000
Fiat,Palio,2011,1.6 Adventure Etorque,Negro,Nafta,5,Manual,1.6,Rural,127.000 km,9200000
Fiat,500,2012,1.4 Sport 105cv,Blanco,Nafta,3,Manual,1.4,Hatchback,175.000 km,10200
Fiat,Argo,2019,1.3 Drive Gse Manual,Negro,Nafta,5,Manual,1.3,Hatchback,83.000 km,15500000
Fiat,Uno,2010,Cargo Motor Fire 1.3,Blanco,Nafta,3,Manual,1.3,No disponible,258.000 km,5500000
Fiat,Uno,2012,Way 1.4 5 Ptas,Gris,Nafta,5,Manual,1.4,Sedán,109.000 km,9300
Fiat,Palio,2011,Weekend Trekking,Verde,Nafta,5,Manual,1.4,Hatchback,154.000 km,9000
Fiat,Palio,2011,Adventure,Marrón,Nafta/GNC,5,No disponible,No disponible,No disponible,140.000 km,11900000
Fiat,Palio,2016,Weekend,Rojo,Nafta,4,Manual,1.6,Rural,115.000 km,13000000
Fiat,Fiorino,2015,Evo Top Confort,No disponible,Nafta,3,No disponible,No disponible,No disponible,96.000 km,13000000
Fiat,Sc,1991,C/aire,Celeste,Nafta,4,Manual,1.4,Sedán,117.800 km,6200000
Fiat,Oportunidad,2013,No disponible,Blanco,Nafta,5,Manual,1.4,Monovolumen,150.000 km,9600
Fiat,Cronos,2023,1.3 Gse Drive,Blanco,Nafta,4,Manual,1.3,Cabriolet,46.000 km,17500
Fiat,Toro,2023,1.8 Freedom 4x2 At,Gris,Nafta,5,Automática,1.8,No disponible,13.000 km,31000000
Fiat,Strada,2024,Freedom 1.3 Cd,Gris,Nafta,4,No disponible,No disponible,No disponible,1.200 km,29000000
Fiat,Fiorino,2018,Evo Top M/t 1.4 Nafta 2018,Blanco,Nafta,3,Manual,No disponible,No disponible,115.792 km,16900000
Fiat,Palio,2010,Wekeend Fire 1.4,Dorado,Nafta,5,Manual,1.4,Rural,88.000 km,8500
Fiat,600,1999,1963 A Restaurar,Naranja,Nafta,2,Manual,0.6,Coupé,111.111 km,500000
Fiat,Strada,2013,Working 1.4 Doble Cabina Modelo 2014,Blanco,Nafta,2,Manual,1.4 8v,Pick-Up,155.000 km,12500000
Fiat,Uno,2008,1.3 Fire Way,Rojo,Nafta,3,Manual,1.3,Hatchback,130.000 km,6000000
Fiat,Ducato,2007,2.8 Furgon Maxicargo,Blanco,Diésel,5,Manual,2.8,Furgón,330.000 km,9800000
Fiat,Argo,2019,1.8 Hgt,Negro,Nafta,5,Manual,1.8,Hatchback,74.000 km,15500
Fiat,Toro,2017,2.0 Volcano 4x4 At,Rojo,Diésel,4,Automática,2.0,Pick-Up,145.000 km,21000000
Fiat,Mobi,2017,1.0 Way,Blanco,Nafta,5,Manual,1.0,Hatchback,130.000 km,10500
Fiat,Mano.,2014,Oportunidad!!!,Plateado,Nafta,4,Manual,1.6,Sedán,108.800 km,10500000
Fiat,No disponible,2022,No disponible,Gris,Nafta,4,Automática,1.8,Pick-Up,40.000 km,27500000
