Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Precio
Volkswagen,Fox,2012,1.6 Imotion 2012,Blanco,Nafta,5,Automática,1.6,Hatchback,100.000 km,12000
Volkswagen,Nivus,2020,1.0 Tsi 200 Comfortline,Blanco,Nafta,5,Automática,1.0,SUV,36.000 km,26900000
Volkswagen,Amarok,2020,3.0 V6 Extreme 258cv,Blanco,Diésel,4,Automática,3.0,Pick-Up,142.000 km,37300
Volkswagen,Cc,2013,3.6 Highline V6 300cv,Negro,Nafta,4,Automática,3.6,Sedán,114.000 km,22000
Volkswagen,Bora,2014,2.0 Trendline 115cv,Negro,Nafta,4,Manual,2.0,Sedán,126.480 km,10900
Volkswagen,Sharan,2008,1.8 Turbo Trendline Tiptronic,Plateado,Nafta,5,Automática,1.8,Monovolumen,133.000 km,12499900
Volkswagen,Golf,2017,Variant 1.6 Trendline,Gris,Nafta,5,Manual,1.6,Rural,95.000 km,14000
Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x2 Trendline At,Blanco,Diésel,4,Automática,2.0,Pick-Up,112.000 km,22000
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Hero 4x4 At,Gris,Diésel,4,Automática,3.0,Pick-Up,13.000 km,82000000
Volkswagen,Taos,2024,1.4 250 Tsi Highline Tiptronic,Plateado,Nafta,5,Automática,1.4,SUV,13.500 km,39300
Volkswagen,Gol,2014,Trend 1.6 Pack Ii 101cv,Blanco,Nafta,5,Manual,1.6,Hatchback,111.000 km,11200
Volkswagen,Fox,2017,1.6 Trendline,Blanco,Nafta,5,Manual,1.6,Hatchback,158.000 km,12000
Volkswagen,Saveiro,2019,1.6 Highline,Blanco,Nafta,2,Manual,1.6,Pick-Up,64.000 km,18000
Volkswagen,Gol,2010,1.6 I Power 701,Gris,Nafta,3,Manual,1.6,Hatchback,135.000 km,8600000
Volkswagen,Taos,2024,1.4 250 Tsi Comfortline,Plateado,Nafta,5,Automática,1.4,SUV,1.111 km,39500000
Volkswagen,Suran,2016,Zk Suran1.6 5d 175,No disponible,Nafta,5,Manual,1.6,Monovolumen,88.000 km,14500
Volkswagen,Vento,2015,2015 2.5 Advance Plus 170cv Tiptronic,No disponible,Nafta,4,Automática,2.5,Sedán,99.000 km,20999999
Volkswagen,Golf,2018,1.4 Highline Tsi Dsg,Gris,Nafta,5,Automática,1.4,Hatchback,79.000 km,25500
Volkswagen,Saveiro,2016,1.6 Gp Cs 101cv Safety,Blanco,Nafta,2,Manual,1.6,Pick-Up,120.000 km,13900000
Volkswagen,Voyage,2014,1.6 Trenline 101cv,Blanco,Nafta,4,Manual,1.6,Sedán,115.000 km,10000
Volkswagen,Taos,2021,1.4 250 Tsi Comfortline,Blanco,Nafta,5,Automática,1.4,SUV,100.000 km,30800000
Volkswagen,Gol,2014,Trend 1.6 Pack I Abcp Abs 101cv,Rojo,Nafta,5,Manual,1.6,Hatchback,135.000 km,13000000
Volkswagen,1.4,2016,Tsi 163cv Highline Tope De Gama. Super Cuidado!!!,Blanco,Nafta,5,Automática,1.4,Hatchback,122.300 km,19999
Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Plateado,Diésel,4,Automática,3.0,Pick-Up,9.900 km,44000
Volkswagen,Virtus,2019,1.6 Msi Highline At,Plateado,Nafta,4,Automática,1.6,Sedán,42.000 km,18500
Volkswagen,Vento,2015,2.5 Luxury 170cv,Gris,Nafta,4,Manual,2.5,Sedán,41.000 km,20500
Volkswagen,Amarok,2012,2.0 Cd Tdi 163cv 4x2 Trendline 2t2,Blanco,Diésel,4,Manual,2.0,Pick-Up,300.000 km,14900
Volkswagen,Taos,2022,1.4 250 Tsi Comfortline,Blanco,Nafta,5,Automática,1.4,SUV,12.000 km,29900
Volkswagen,Taos,2022,Highline 2022 Smart Garage,Blanco,Nafta,5,Automática,1.4,SUV,44.000 km,34000
Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Gris,Diésel,4,Automática,3.0,Pick-Up,41.000 km,41000
Volkswagen,Amarok,2020,3.0 V6 Extreme,Gris,Diésel,4,Automática,3.0,Pick-Up,108.000 km,38500
Volkswagen,Polo,2019,1.6 Msi Comfortline,Negro,Nafta,5,Manual,1.6,Hatchback,69.000 km,15500
Volkswagen,Touareg,2016,3.0 V6 I Premium 240cv - Touareg - Tiguan,Negro,Diésel,5,Automática,3.0,SUV,146.000 km,37900
Volkswagen,Amarok,2021,2.0 Cd Tdi 180cv 4x4 Highline Pack At,Gris,Diésel,4,Automática,2.0,Pick-Up,56.000 km,35500
Volkswagen,Saveiro,2024,1.6 Msi Comfortline Cd,Blanco,Nafta,2,Manual,1.6,Pick-Up,1.000 km,24000
Volkswagen,Comf,2024,No disponible,Azul,Nafta,5,Automática,1.0,SUV,1.111 km,29000000
Volkswagen,Cross,2024,Comf,Blanco,Nafta,5,Automática,1.0,SUV,1.111 km,30000000
Volkswagen,T,2024,Cross Mt,Gris,Nafta,5,Manual,1.0,SUV,1.111 km,31020000
Volkswagen,T,2024,Cross Trendline Manual,Gris,Nafta,5,Manual,1.0,SUV,111.111 km,29900000
Volkswagen,Polo,2024,2024 1.6 Msi Comfortline Highline,Rojo,Nafta,5,Manual,1.6,Hatchback,1.000 km,24530000
Volkswagen,T,2024,Cross 2025!,Azul,Nafta,5,Automática,1.0,SUV,1.111 km,34000000
Volkswagen,Bora,2011,2.0 Trendline 115cv,Negro,Nafta,4,Manual,2.0,Sedán,155.000 km,11800000
Volkswagen,Golf,2015,1.4 Comfortline Tsi,Azul,Nafta,5,Manual,1.4,Hatchback,92.000 km,21000000
Volkswagen,Nivus,2020,1.0 Tsi Tiptronic Highline,Blanco,Nafta,5,Automática,1.0,SUV,42.000 km,29500000
Volkswagen,Vento,2017,1.4 Highline 150cv At Ac036,Blanco,Nafta,4,Automática,1.4,Sedán,115.000 km,23900000
Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv 4x2 Highline Pack At,Gris,Diésel,4,Automática,2.0,Pick-Up,126.000 km,21900
Volkswagen,Tiguan,2011,2.0 Sport & Style Tsi 200cv,Negro,Nafta,5,Manual,2.0,SUV,153.000 km,14000
Volkswagen,Gol,2019,Trend 1.6 Comfortline 101cv,Gris,Nafta,5,Automática,1.6,Hatchback,86.000 km,14900
Volkswagen,Passat,2013,Cc 2.0 Tdi Luxury 170cv 2013 Linea Nueva,Gris,Diésel,4,Manual,2.0,Sedán,143.000 km,16900
Volkswagen,Voyage,2012,1.6 Comfortline 101cv,Gris,Nafta,4,Manual,1.6,Sedán,122.000 km,10500000
Volkswagen,Fox,2014,1.6 Highline,Gris,Nafta,3,Manual,1.6,Hatchback,108.000 km,11600
Volkswagen,Bora,2009,2.0 Trendline 115cv Tiptronic,Gris,Nafta,4,Automática,2.0,Sedán,230.000 km,7500
Volkswagen,Vento,2016,2.5 Advance Plus 170cv,Azul,Nafta,4,Manual,2.5,Sedán,54.000 km,18000
Volkswagen,Amarok,2021,2.0 Cd Tdi 140cv Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,105.000 km,28700000
Volkswagen,Amarok,2020,2.0 Cd Tdi 180cv 4x4 Highline Pack,Gris,Diésel,4,Manual,2.0,Pick-Up,123.000 km,29500
Volkswagen,Amarok,2023,2.0 Cd Tdi 140cv Trendline,Blanco,Diésel,4,Manual,2.0,Pick-Up,75.000 km,32500000
Volkswagen,Golf,2015,1.6 Trendline,Dorado,Nafta,5,Manual,1.6,Hatchback,99.000 km,16000
Volkswagen,Virtus,2020,1.6 Comfortline,Blanco,Nafta,4,Manual,1.6,Sedán,131.100 km,12900
Volkswagen,Amarok,2021,3.0 V6 Cd Highline,Azul,Diésel,4,Automática,3.0,Pick-Up,144.000 km,35900
Volkswagen,Gol,2011,1.4 Power 83cv,Blanco,Nafta,3,Manual,1.4,Hatchback,97.000 km,8500
Volkswagen,Tiguan,2020,Allspace 1.4 250tsi Dsg,Gris,Nafta,5,Automática,1.4,SUV,93.000 km,28900
Volkswagen,Amarok,2016,2.0 Cd Tdi 180cv 4x2 Trendline,Gris,Diésel,4,Manual,2.0,Pick-Up,175.000 km,19000
Volkswagen,Amarok,2014,2.0 Cd Tdi 180cv 4x2 Trendline B33,Blanco,Diésel,4,Manual,2.0,Pick-Up,170.000 km,21800000
Volkswagen,Amarok,2021,3.0 V6 Cd Highline,Blanco,Diésel,4,Automática,3.0,Pick-Up,92.000 km,53000
Volkswagen,Comf,2024,No disponible,Blanco,Nafta,5,Automática,1.0,SUV,1.111 km,34000000
Volkswagen,Volkswagen,2024,T-cross Comfort,Azul,Nafta,5,Automática,1.0,SUV,1.111 km,30000000
Volkswagen,Volkswagen,2024,Nivus Comfortline 2025,Gris,Nafta,5,Automática,1.0,SUV,1.111 km,34040000
Volkswagen,Amarok,2024,3.0 V6 Highline G2,Negro,Diésel,4,Automática,3.0,Pick-Up,1.111 km,54000000
Volkswagen,Fox,2014,1.6 Trendline Saf,Verde,Nafta,5,Manual,1.6,Hatchback,52.000 km,12900
Volkswagen,Amarok,2018,3.0 V6 Extreme,Azul,Diésel,4,Automática,3.0,Pick-Up,150.000 km,43500000
Volkswagen,Suran,2013,1.6 Imotion Highline,Blanco,Nafta/GNC,5,Automática,1.6,Monovolumen,140.000 km,13990000
Volkswagen,Vento,2015,2.0 Advance 115 Summer Pack Eg Automoviles,Plateado,Nafta,4,Manual,2.0,Sedán,87.000 km,16500
Volkswagen,Voyage,2017,1.6 Highline 101cv,Gris,Nafta,4,Manual,1.6,Sedán,71.000 km,15500
Volkswagen,Tiguan,2019,Allspace 2.0 Tsi Highline Dsg,Blanco,Nafta,5,Automática,2.0,SUV,95.000 km,39500
Volkswagen,Vw,2014,Vento 2.5 Luxury 170cv Año 2014 Con 126.000 Km,Negro,Nafta,4,Manual,2.5,Sedán,126.000 km,15500
Volkswagen,Vento,2018,2.0 Tsi Gli 211cv App Connect + Nav Dsg,Blanco,Nafta,4,Automática,2.0,Sedán,80.500 km,32000000
Volkswagen,Crossfox,2012,1.6 Trendline,Gris,Nafta,5,Manual,1.6,Hatchback,110.000 km,11000
Volkswagen,Up!,2017,1.0 High Up! 75cv 5 P,Blanco,Nafta,5,Manual,1.0,Hatchback,73.000 km,13200
Volkswagen,Gol,2015,Trend 1.6 Serie 101cv ( $ 10.500.000),Gris,Nafta,3,Manual,1.6,Hatchback,128.000 km,10500000
Volkswagen,Up!,2018,1.0 High Up! 5 P,Blanco,Nafta,5,Manual,1.0,Hatchback,85.000 km,13800
Volkswagen,Gol,2013,Trend 1.6 Pack 2013 Unico Dueño (eo),Gris,Nafta,5,Manual,1.6,Hatchback,112.000 km,12200000
Volkswagen,Passat,2004,Variant 1.9 I Trendline,Gris,Diésel,5,Manual,1.9,Rural,235.000 km,8000000
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Hero 4x4 At,Gris,Diésel,4,Automática,3.0,Pick-Up,8.500 km,63000
Volkswagen,Amarok,2015,2.0 Cd Tdi 180cv 4x4 Highline C34,Verde,Diésel,4,Manual,2.0,Pick-Up,109.000 km,24000
Volkswagen,Gol,2014,Trend 1.6 Pack I 101cv 3p,Gris,Nafta,3,Manual,1.6,Hatchback,94.500 km,13000000
Volkswagen,Amarok,2022,3.0 V6 Extreme Black Style,Negro,Diésel,4,Automática,3.0,Pick-Up,65.000 km,42000
Volkswagen,Polo,2024,1.0 Tsi 170 Highline At,Blanco,Nafta,5,Automática,1.0,Hatchback,17.500 km,29500000
Volkswagen,Amarok,2017,2.0 Cd Tdi 140cv Trendline,Azul,Diésel,4,Manual,2.0,Pick-Up,135.000 km,20900
Volkswagen,Gol,2014,Trend 1.6 Pack Ii 101cv,Negro,Nafta,5,Manual,1.6,Hatchback,135.000 km,9200
Volkswagen,Vento,2010,1.9 I Luxury Dsg,Gris,Diésel,4,Automática,1.9,Sedán,170.000 km,11000
Volkswagen,Amarok,2023,V6 Extreme 2023 Smart Garage,Dorado,Diésel,4,Automática,3.0,Pick-Up,30.000 km,47000
Volkswagen,Suran,2017,1.6 Track,Blanco,Nafta,5,Manual,1.6,Monovolumen,74.000 km,15300
Volkswagen,Nivus,2020,1.0t Tsi 200 Confortline 2020,Rojo,Nafta,5,Automática,1.0,SUV,68.300 km,19500
Volkswagen,Comf,2024,2025,Negro,Nafta,5,Automática,1.0,SUV,1.111 km,30200000
Volkswagen,Comf,2024,No disponible,Rojo,Nafta,5,Automática,1.0,SUV,1.111 km,29800000
Volkswagen,Cross,2024,Trendline,Gris,Nafta,5,Manual,1.0,SUV,1.111 km,29500000
Volkswagen,Up!,2018,2018 1.0 Move Up! 75cv,No disponible,Nafta,3,Manual,1.0,Hatchback,80.000 km,15300000
Volkswagen,Crossfox,2011,2011 1.6 Highline Cuero,No disponible,Nafta,5,Manual,1.6,Hatchback,103.000 km,11500
Volkswagen,Amarok,2012,2012 2.0 Cd Tdi 180cv 4x4 Highline C34,No disponible,Diésel,4,Manual,2.0,Pick-Up,96.000 km,24000
Volkswagen,Crossfox,2010,1.6 Highline,Plateado,Nafta,5,Manual,1.6,Hatchback,168.000 km,10900
Volkswagen,Up!,2016,1.0 Cross Up!,Gris,Nafta,5,Manual,1.0,Hatchback,74.500 km,13000
Volkswagen,Vento,2017,1.4 Comfortline 150cv,Blanco,Nafta,4,Manual,1.4,Sedán,108.000 km,17500
Volkswagen,Polo,2019,1.6 Msi Comfortline,Plateado,Nafta,5,Manual,1.6,Hatchback,71.000 km,16800
Volkswagen,Vento,2010,1.9 I Advance,Azul,Diésel,4,Manual,1.9,Sedán,170.000 km,12000
Volkswagen,Voyage,2010,1.6 Comfortline 101cv,Negro,Nafta,4,Manual,1.6,Sedán,295.519 km,7000000
Volkswagen,New,2007,Beetle 2.5 Sport,Negro,Nafta,2,Manual,2.5,Cabriolet,129.000 km,11000
Volkswagen,T-cross,2020,1.6 Highline At,Blanco,Nafta,5,Automática,1.6,SUV,29.000 km,26500
Volkswagen,Gol,2018,Trend 1.6 Comfortline 101cv,Gris,Nafta/GNC,5,Manual,1.6,Hatchback,126.000 km,11500
Volkswagen,Voyage,2012,1.6 Comfortline Plus 101cv,Gris,Nafta,4,Manual,1.6,Sedán,120.000 km,10000000
Volkswagen,Up!,2015,1.0 White Up 75cv,Blanco,Nafta,5,Manual,1.0,Hatchback,68.000 km,12800
Volkswagen,Taos,2021,1.4 250 Tsi Highline,Blanco,Nafta,5,Automática,1.4,SUV,62.000 km,30800
Volkswagen,Vento,2014,2.5 Luxury 170cv Tiptronic,Beige,Nafta,4,Automática,2.5,Sedán,133.143 km,15000
Volkswagen,Gol,2017,Trend 1.6 Highline 101cv,Azul,Nafta,5,Manual,1.6,Hatchback,124.000 km,13500
Volkswagen,Up!,2019,1.0 High Up! 75cv 5 P,Blanco,Nafta,5,Manual,1.0,Hatchback,56.000 km,14200
Volkswagen,Taos,2021,Highline 1.4 Tsi 250,Gris,Nafta,5,Automática,1.4,SUV,60.000 km,35500000
Volkswagen,Vento,2017,1.4 Highline 150cv At,Gris,Nafta,4,Automática,1.4,Sedán,90.000 km,21000
Volkswagen,Tiguan,2020,Allspace 1.4 Tsi Trendline 150cv Dsg,Gris,Nafta,5,Automática,1.4,SUV,68.000 km,27900
Volkswagen,Polo,2018,No disponible,Azul,Nafta,5,Manual,1.6,Hatchback,50.000 km,16100
Volkswagen,Polo,2018,1.6 Msi Highline At,Negro,Nafta,5,Automática,1.6,Hatchback,96.000 km,18000
Volkswagen,Up!,2019,1.0 Take Up! Aa 75cv 5 P,Rojo,Nafta,5,Manual,1.0,Hatchback,88.100 km,11300
Volkswagen,Suran,2017,1.6 Track,Blanco,Nafta,5,Manual,1.6,Monovolumen,60.000 km,15500
Volkswagen,Suran,2017,1.6 Highline Msi 110cv,Rojo,Nafta,5,Manual,1.6,Monovolumen,80.000 km,14600
Volkswagen,Bora,2010,2.0 Trendline 115cv Sin Detalles Llantas,Gris,Nafta,4,Manual,2.0,Sedán,150.000 km,9800
Volkswagen,Suran,2009,1.6 I Highline 90d,Rojo,Nafta,5,Manual,1.6,Monovolumen,142.000 km,10400000
Volkswagen,Virtus,2020,1.6 Msi Highline At,Gris,Nafta,4,Automática,1.6,Sedán,44.300 km,20000
Volkswagen,Golf,2019,2.0 Gti Tsi App Connect,Blanco,Nafta,5,Automática,2.0,Hatchback,52.974 km,42000
Volkswagen,Golf,2017,1.4 Highline Tsi Dsg,Azul,Nafta,5,Automática,1.4,Hatchback,147.000 km,24500000
Volkswagen,Passat,2012,2.0 Luxury Tsi 211cv,Azul,Nafta,4,Manual,2.0,Sedán,98.000 km,16000
Volkswagen,Suran,2019,1.6 Highline Msi 110cv,Blanco,Nafta,5,Manual,1.6,Monovolumen,67.000 km,19900000
Volkswagen,Passat,2008,2.0 Fsi Luxury Tiptronic,Plateado,Nafta,4,Automática,2.0,Sedán,75.000 km,13500
Volkswagen,Amarok,2017,2.0 Cd Tdi 180cv Comfortline 4x4 At,Gris,Diésel,4,Automática,2.0,Pick-Up,110.000 km,26500
Volkswagen,Fox,2014,1.6 Highline Imotion,Blanco,Nafta,5,Automática,1.6,Hatchback,87.600 km,14500000
Volkswagen,Gol,2013,Trend 1.6 Pack I 101cv 3p,Blanco,Nafta,3,Manual,1.6,Hatchback,145.389 km,8500000
Volkswagen,Cc,2012,2.0 Exclusive Dsg Tsi 211cv,Gris,Nafta,4,Automática,2.0,Sedán,197.000 km,18000
Volkswagen,Vento,2013,2.0 Sportline Tsi 200cv Bi-xenon,Gris,Nafta,4,Manual,2.0,Sedán,60.000 km,20000
Volkswagen,Bora,2011,1.8 Highline T 180cv,Gris,Nafta,4,Manual,1.8,Sedán,71.000 km,12500
Volkswagen,Amarok,2016,2.0 Cs Tdi 140cv 4x4 Startline,Blanco,Diésel,2,Manual,2.0,Pick-Up,140.000 km,22900
Volkswagen,Suran,2017,1.6 Comfortline,Negro,Nafta,5,Manual,1.6,Hatchback,83.000 km,15000000
Volkswagen,Fox,2016,1.6 Pepper,Blanco,Nafta,5,Manual,1.6,Hatchback,120.000 km,13500
Volkswagen,Taos,2021,1.4 250 Tsi Comfortline,Gris,Nafta,5,Automática,1.4,SUV,149.000 km,24500
Volkswagen,Fox,2016,1.6 Pepper,Blanco,Nafta,5,Manual,1.6,Hatchback,120.000 km,13500
Volkswagen,Taos,2021,1.4 250 Tsi Comfortline,Gris,Nafta,5,Automática,1.4,SUV,149.000 km,24500
Volkswagen,Gol,2013,Country 1.4 Power (aa+dh) 83cv,Gris,Nafta,5,Manual,1.4,Rural,145.000 km,8500
Volkswagen,Bora,2013,1.8 Highline T Tiptronic Cuero,Gris,Nafta,4,Automática,1.8,Sedán,130.000 km,10700
Volkswagen,2017,2017,4x2 140hp 105;km S/deuda Titular S/trasnferida,Blanco,Diésel,4,Manual,2.0,Pick-Up,100.000 km,18500
Volkswagen,Vento,2011,2.5 Luxury Tiptronic 170cv,Negro,Nafta,4,Automática,2.5,Sedán,181.300 km,10900
Volkswagen,Up!,2019,1.0 High Up! 75cv 5 P,Gris,Nafta,5,Manual,1.0,Hatchback,114.000 km,16300000
Volkswagen,Passat,2018,2.0 Tsi Highline 220cv,Gris,Nafta,4,Automática,2.0,Sedán,80.000 km,29500
Volkswagen,High,2024,No disponible,Gris,Nafta,5,Automática,1.4,SUV,1.111 km,37000000
Volkswagen,Nivus,2024,2024 1.0 Comfortline Highline 170tsi 200tsi,Azul,Nafta,5,Automática,1.0,SUV,11.111 km,30100000
Volkswagen,T-cross,2024,Highline 200tsi,Gris,Nafta,5,Automática,1.0,SUV,1.111 km,29300000
Volkswagen,Amarok,2021,3.0 V6 Cd Highline,Blanco,Diésel,4,Automática,3.0,Pick-Up,73.500 km,38800
Volkswagen,Suran,2011,1.6 Trendline 11b,Gris,Nafta,5,Manual,1.6,Monovolumen,160.000 km,10750000
Volkswagen,Vento,2012,2.5 Luxury 170cv Tiptronic,Negro,Nafta,4,Automática,2.5,Sedán,134.000 km,15500000
Volkswagen,Gol,2015,Trend 1.6 Highline 101cv 3p,Negro,Nafta,3,Manual,1.6,Hatchback,79.000 km,9800
Volkswagen,Gol,2015,Trend 1.6 Pack I 101cv 3p,Blanco,Nafta,3,Manual,1.6,Hatchback,116.000 km,9300
Volkswagen,Golf,2018,2.0 Gti Tsi App Connect + Cuero,Blanco,Nafta,5,Automática,2.0,Hatchback,33.000 km,36900
Volkswagen,Amarok,2012,2.0 Cd Tdi 4x4 Highline Cuero Hc4,Negro,Diésel,4,Manual,2.0,Pick-Up,115.000 km,19900
Volkswagen,Gol,2010,Trend 1.6 Pack I 101cv,Verde,Nafta,5,Manual,1.6,Hatchback,130.000 km,8100
Volkswagen,Tiguan,2018,Allspace 2.0 Tsi Comfortline Dsg,Gris,Nafta,5,Automática,2.0,SUV,149.000 km,26900
Volkswagen,Crossfox,2009,1.6 Trendline,Gris,Nafta,5,Manual,1.6,Hatchback,113.000 km,9300
Volkswagen,Golf,2016,2.0 Gti Tsi App Connect + Cuero,Gris,Nafta,5,Automática,2.0,Hatchback,91.000 km,29500
Volkswagen,Amarok,2019,2.0 Cd Tdi 180cv 4x2 Highline Pack At,Blanco,Diésel,4,Automática,2.0,Pick-Up,112.000 km,26500
Volkswagen,Saveiro,2018,1.6 Cross Gp Cd 110cv Pack High,Blanco,Nafta,2,Manual,1.6,Pick-Up,100.000 km,22500000
Volkswagen,Bora,2013,1.9 Trendline I 100cv,Plateado,Diésel,4,Manual,1.9,Sedán,230.000 km,10500
Volkswagen,Up!,2017,1.0 Cross Up!,Rojo,Nafta,5,Manual,1.0,Hatchback,102.000 km,15600000
Volkswagen,Taos,2022,1.4 250 Tsi Highline,Gris,Nafta,5,Automática,1.4,SUV,65.000 km,37500000
Volkswagen,Gol,2009,Trend 1.6 Pack I 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,152.000 km,8200
Volkswagen,Bora,2012,2.0 Trendline 115cv,Negro,Nafta,4,Manual,2.0,Sedán,95.000 km,11000
Volkswagen,Amarok,2018,3.0 V6,Blanco,Diésel,4,Manual,2.0,Pick-Up,130.000 km,31999
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Extreme 4x4 At,Blanco,Diésel,4,Automática,3.0,Pick-Up,5.000 km,55000
Volkswagen,Gol,2016,Trend 1.6 Highline 101cv,Blanco,Nafta,5,Manual,1.6,Hatchback,104.000 km,14500000
Volkswagen,Gol,2013,Trend 1.6 Pack Iii 101cv,Gris,Nafta,5,Manual,1.6,Hatchback,118.000 km,10500
Volkswagen,New,2009,Beetle 2.0 Luxury,Amarillo,Nafta,5,Manual,2.0,Hatchback,97.000 km,10000
Volkswagen,Polo,2018,1.6 Msi Comfortline,Blanco,Nafta,5,Manual,1.6,Hatchback,72.000 km,15900
Volkswagen,Scirocco,2016,2.0 Tsi 211cv Dsg,Blanco,Nafta,2,Automática,2.0,No disponible,46.000 km,38500
Volkswagen,Amarok,2010,2.0 Cd Tdi 163cv 4x4 Highline 1h0,Gris,Diésel,4,Manual,2.0,Pick-Up,200.000 km,15900
Volkswagen,Amarok,2021,2.0 Cd Tdi 140cv Trendline,Dorado,Diésel,4,Manual,2.0,Pick-Up,18.500 km,32500000
Volkswagen,Suran,2016,1.6 Trendline,Rojo,Nafta,5,Manual,1.6,Monovolumen,84.400 km,11500
Volkswagen,Up!,2018,1.0 High Up! 75cv 5 P,Blanco,Nafta,5,Manual,1.0,Hatchback,134.000 km,16000000
Volkswagen,4x4,2021,Trenline 140cv,Blanco,Diésel,4,Manual,2.0,Pick-Up,100.000 km,25000
Volkswagen,Amarok,2023,3.0 V6 Extreme,Blanco,Diésel,4,Automática,3.0,Pick-Up,55.000 km,54000000
Volkswagen,Polo,2024,1.0 Tsi 170 Highline At,Plateado,Nafta,5,Automática,1.0,Hatchback,500 km,26900
Volkswagen,Fox,2012,1.6 Highline,Dorado,Nafta/GNC,5,Manual,1.6,Hatchback,190.000 km,10200
Volkswagen,Amarok,2023,3.0 V6 Cd Highline,Azul,Diésel,4,Automática,3.0,Pick-Up,36.200 km,41800
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,Gris,Diésel,4,Automática,2.0,Pick-Up,170.000 km,27500
Volkswagen,Gol,2017,Trend 1.6 Trendline 101cv,Plateado,Nafta,5,Manual,1.6,Hatchback,95.000 km,12500
Volkswagen,Amarok,2020,3.0 V6 Cd Highline,Plateado,Diésel,4,Automática,3.0,Pick-Up,140.000 km,34000
Volkswagen,Bora,2010,1.9 Tdi 2010 Debe Patentes E Infracciones,Negro,Diésel,4,Manual,1.9,Sedán,257.000 km,6900
Volkswagen,Vento,2021,2021 1.4 Highline 150cv At,Azul,Nafta,4,Automática,1.4,Sedán,116.000 km,27200
Volkswagen,Volkswagen,2024,Amarok V6,Negro,Diésel,4,Automática,3.0,Pick-Up,1.111 km,61500000
Volkswagen,Nuevo,2024,Polo 2024 1.6 Msi Mt,Blanco,Nafta,5,Manual,1.6,Hatchback,10.000 km,26100000
Volkswagen,Nivus,2024,2024 1.0 Tsi 200 Comfortline,Gris,Nafta,5,Automática,1.0,SUV,1.000 km,29100000
Volkswagen,Nivus,2024,2024 1.0 Tsi 170 Mt Confortline Highline At,Azul,Nafta,5,Manual,1.0,SUV,1.111 km,29100000
Volkswagen,Taos,2024,Comf,Plateado,Nafta,5,Automática,1.4,SUV,1.111 km,36200000
Volkswagen,Amarok,2024,3.0 V6 G2 Highline 4x4 Automatica,Azul,Diésel,4,Automática,3.0,Pick-Up,111.111 km,61000000
Volkswagen,Vento,2012,2012 2.0 Luxury I 140cv Dsg,No disponible,Diésel,4,Automática,2.0,Sedán,90.000 km,18000
Volkswagen,Suran,2011,2011 1.6 Trendline 11b,No disponible,Nafta,5,Manual,1.6,Monovolumen,105.000 km,12500000
Volkswagen,Amarok,2021,2021 3.0 V6 Cd Highline,No disponible,Diésel,4,Automática,3.0,Pick-Up,122.000 km,35000
Volkswagen,Gol,2012,1.4 Power 83cv,Blanco,Nafta,3,Manual,1.4,Hatchback,123.320 km,9500000
Volkswagen,Amarok,2024,3.0 Cd Tdi 258cv V6 Extreme 4x4 At,Gris,Diésel,4,Automática,3.0,Pick-Up,28.000 km,51000
Volkswagen,T,2019,Cross,Blanco,Nafta,4,Manual,1.6,Monovolumen,93.500 km,20000
Volkswagen,Amarok,2015,2.0 Cd Tdi 4x4 Highline Pack At C34,Blanco,Diésel,4,Automática,2.0,Pick-Up,179.000 km,28000000
Volkswagen,Up!,2016,1.0 High Up! 75cv 5 P,Gris,Nafta,5,Manual,1.0,Hatchback,33.000 km,12800
Volkswagen,Bora,2013,1.8 Highline T 180cv,Gris,Nafta,4,Manual,1.8,Sedán,140.000 km,12500
Volkswagen,Suran,2018,1.6 Comfortline,Gris,Nafta,5,Manual,1.6,Hatchback,88.700 km,14900
Volkswagen,Amarok,2021,3.0 V6 Extreme,Blanco,Diésel,4,Automática,3.0,Pick-Up,78.000 km,42500
Volkswagen,Up!,2016,1.0 Take Up! Aa 75cv 3p,Negro,Nafta,3,Manual,1.0,Hatchback,120.000 km,13100000
Volkswagen,Vento,2017,1.4 Highline 150cv At,Negro,Nafta,4,Automática,1.4,Sedán,86.000 km,20000
Volkswagen,Saveiro,2017,1.6 Gp Cs 101cv Safety,Blanco,Nafta/GNC,2,Manual,1.6,Pick-Up,150.000 km,14300
Volkswagen,Amarok,2013,2.0 Cs Tdi 140cv 4x2 Startline,Blanco,Diésel,2,Manual,2.0,Pick-Up,97.763 km,13500
Volkswagen,Polo,2024,1.6 Msi Track,Gris,Nafta,5,Manual,1.6,Hatchback,8.000 km,19000
